id,release_date,movie,production_budget,domestic_gross,profit,profitable,unprofitable,domestic_profit_margin
19,2015-05-08,Skin Trade,9000000,1242,-8998758,False,True,-724537.6811594203
68,2014-09-05,Thunder and the House of Magic,34000000,4091,-33995909,False,True,-830992.6423857247
5,2015-01-30,Wild Card,30000000,3200,-29996800,False,True,-937400.0
43,2013-11-01,Mr. Nobody,46500000,3622,-46496378,False,True,-1283721.0933186086
32,2014-12-26,Barbecue,10000000,388,-9999612,False,True,-2577219.587628866
6,2015-06-05,United Passions,30000000,918,-29999082,False,True,-3267873.8562091505
83,2013-10-11,All the Boys Love Mandy Lane,750000,0,-750000,False,True,-inf
91,2015-11-10,The Little Ponderosa Zoo,500000,0,-500000,False,True,-inf
96,2015-03-13,Walter,700000,0,-700000,False,True,-inf
44,2015-02-24,Green Street Hooligans: Underground,8000000,0,-8000000,False,True,-inf
1,2014-07-01,Mutual Friends,450000,0,-450000,False,True,-inf
86,2015-06-23,Crossroads,500000,0,-500000,False,True,-inf
87,2015-08-11,Alleluia! The Devil's Carnival,500000,0,-500000,False,True,-inf
23,2013-02-01,A Haunting in Connecticut 2: The Ghosts of Georgia,9000000,0,-9000000,False,True,-inf
42,2014-08-12,Swelter,8000000,0,-8000000,False,True,-inf
55,2015-03-17,Accidental Love,26000000,0,-26000000,False,True,-inf
56,2015-04-24,The Face of an Angel,26000000,0,-26000000,False,True,-inf
41,2018-04-24,Backstabbing For Beginners,8000000,0,-8000000,False,True,-inf
86,2016-01-05,Adulterers,750000,0,-750000,False,True,-inf
88,2015-12-01,Brooklyn Bizarre,500000,0,-500000,False,True,-inf
84,2014-12-31,Destiny,750000,0,-750000,False,True,-inf
89,2014-12-31,The Sound and the Shadow,500000,0,-500000,False,True,-inf
90,2015-12-31,Rodeo Girl,500000,0,-500000,False,True,-inf
84,2013-12-31,Bucky and the Squirrels,500000,0,-500000,False,True,-inf
5,2013-12-31,Treachery,625000,0,-625000,False,True,-inf
83,2015-12-31,Fight to the Finish,500000,0,-500000,False,True,-inf
18,2014-08-08,The Maid's Room,600000,0,-600000,False,True,-inf
20,2015-02-24,Irreplaceable,600000,0,-600000,False,True,-inf
23,2015-12-31,Julija in alfa Romeo,560000,0,-560000,False,True,-inf
28,2012-03-06,High Road,546173,0,-546173,False,True,-inf
69,2013-01-08,Now is Good,500000,0,-500000,False,True,-inf
54,2015-06-30,Viy,26000000,0,-26000000,False,True,-inf
9,2019-09-20,Ad Astra,49800000,0,-49800000,False,True,-inf
8,2019-11-22,The Rhythm Section,50000000,0,-50000000,False,True,-inf
7,2019-11-08,Arctic Dogs,50000000,0,-50000000,False,True,-inf
6,2020-12-31,Hannibal the Conqueror,50000000,0,-50000000,False,True,-inf
21,2015-01-20,Veronika Decides to Die,9000000,0,-9000000,False,True,-inf
51,2016-11-01,A.C.O.R.N.S.: Operation Crackdown,8500000,0,-8500000,False,True,-inf
50,2017-12-31,Posledniy bogatyr,8500000,0,-8500000,False,True,-inf
19,2014-12-31,Light from the Darkroom,600000,0,-600000,False,True,-inf
82,2012-12-31,El rey de Najayo,500000,0,-500000,False,True,-inf
16,2016-03-04,They Will Have to Kill Us First,600000,0,-600000,False,True,-inf
81,2015-02-10,Love in the Time of Monsters,500000,0,-500000,False,True,-inf
39,2017-09-29,"Don Gato, el inicio de la pandilla",8000000,0,-8000000,False,True,-inf
2,2012-12-31,After,650000,0,-650000,False,True,-inf
80,2014-12-31,Diamond Ruff,500000,0,-500000,False,True,-inf
79,2015-04-14,Roadside,500000,0,-500000,False,True,-inf
78,2015-03-10,Subconscious,500000,0,-500000,False,True,-inf
77,2015-07-24,The Outrageous Sophie Tucker,500000,0,-500000,False,True,-inf
3,2014-12-31,The Hadza: Last of the First,650000,0,-650000,False,True,-inf
76,2014-12-31,America Is Still The Place,500000,0,-500000,False,True,-inf
38,2013-09-20,Feichang Xingyun,8000000,0,-8000000,False,True,-inf
74,2012-07-17,Girls Gone Dead,500000,0,-500000,False,True,-inf
73,2012-04-03,Enter Nowhere,500000,0,-500000,False,True,-inf
2,2014-12-31,Rise Of the Entrepreneur - The Search For A Better Way,450000,0,-450000,False,True,-inf
20,2014-06-17,Beneath Hill 60,9000000,0,-9000000,False,True,-inf
96,2015-12-31,Lunchtime Heroes,100000,0,-100000,False,True,-inf
98,2015-11-10,The Night Visitor,100000,0,-100000,False,True,-inf
99,2015-07-07,Tiger Orange,100000,0,-100000,False,True,-inf
52,2015-12-11,The Ridiculous 6,60000000,0,-60000000,False,True,-inf
3,2015-09-29,Queen Crab,75000,0,-75000,False,True,-inf
53,2019-11-08,Midway,59500000,0,-59500000,False,True,-inf
12,2012-03-30,Womb,13000000,0,-13000000,False,True,-inf
13,2019-12-31,Rogue City,13000000,0,-13000000,False,True,-inf
12,2012-03-16,The FP,60000,0,-60000,False,True,-inf
13,2012-12-31,Hayride,60000,0,-60000,False,True,-inf
15,2013-10-04,The Dirties,55000,0,-55000,False,True,-inf
95,2020-12-31,Moonfall,150000000,0,-150000000,False,True,-inf
32,2019-01-04,PMC: deo beong-keo,10300000,0,-10300000,False,True,-inf
22,2014-02-14,Down and Dangerous,50000,0,-50000,False,True,-inf
97,2015-03-25,Open Secret,100000,0,-100000,False,True,-inf
95,2015-03-17,Closure,100000,0,-100000,False,True,-inf
24,2015-08-04,Bending Steel,50000,0,-50000,False,True,-inf
94,2014-06-10,Echo Dr.,100000,0,-100000,False,True,-inf
62,2013-12-31,Speak No Evil,150000,0,-150000,False,True,-inf
64,2013-05-03,Aroused,150000,0,-150000,False,True,-inf
65,2015-12-31,Escaping the Holocost,150000,0,-150000,False,True,-inf
70,2014-07-18,An American in Hollywood,125000,0,-125000,False,True,-inf
71,2015-08-11,The Brain That Sings,125000,0,-125000,False,True,-inf
72,2015-12-31,Romantic Schemer,125000,0,-125000,False,True,-inf
76,2016-05-24,Une Femme MariÃ©e,120000,0,-120000,False,True,-inf
28,2016-11-01,Reign of Assassins,14000000,0,-14000000,False,True,-inf
92,2012-05-18,Indie Game: The Movie,100000,0,-100000,False,True,-inf
93,2014-12-31,"Dude, Where's My Dog",100000,0,-100000,False,True,-inf
25,2015-09-01,"Run, Hide, Die",50000,0,-50000,False,True,-inf
50,2015-09-04,Heroes of Dirt,175000,0,-175000,False,True,-inf
56,2013-01-04,All Superheroes Must Die,20000,0,-20000,False,True,-inf
55,2015-10-30,Dancin' It's On,12000000,0,-12000000,False,True,-inf
62,2014-12-31,Stories of Our Lives,15000,0,-15000,False,True,-inf
54,2014-10-03,Drive Hard,12000000,0,-12000000,False,True,-inf
53,2013-10-19,Supesu Batorushippu Yamato,12000000,0,-12000000,False,True,-inf
50,2015-12-31,San cheng ji,12000000,0,-12000000,False,True,-inf
72,2015-05-19,Family Motocross,10000,0,-10000,False,True,-inf
78,2018-12-31,Red 11,7000,0,-7000,False,True,-inf
81,2015-09-29,A Plague So Pleasant,1400,0,-1400,False,True,-inf
57,2015-04-21,The Front Man,20000,0,-20000,False,True,-inf
26,2014-12-31,The Image Revolution,50000,0,-50000,False,True,-inf
54,2014-12-31,Dry Spell,22000,0,-22000,False,True,-inf
27,2013-10-25,A True Story,45000,0,-45000,False,True,-inf
29,2013-06-21,This Is Martin Bonner,42000,0,-42000,False,True,-inf
16,2019-12-31,Eli,11000000,0,-11000000,False,True,-inf
15,2016-02-05,Misconduct,11000000,0,-11000000,False,True,-inf
33,2012-03-31,Foreign Letters,40000,0,-40000,False,True,-inf
35,2013-10-25,Her Cry: La Llorona Investigation,35000,0,-35000,False,True,-inf
36,2014-12-31,Happy 40th,35000,0,-35000,False,True,-inf
14,2012-05-04,LOL,11000000,0,-11000000,False,True,-inf
13,2015-05-08,La famille BÃ©lier,11000000,0,-11000000,False,True,-inf
42,2013-12-31,Paraphobia,30000,0,-30000,False,True,-inf
49,2015-09-01,Exeter,25000,0,-25000,False,True,-inf
51,2015-04-21,Ten,25000,0,-25000,False,True,-inf
52,2015-12-01,Dutch Kills,25000,0,-25000,False,True,-inf
53,2015-12-31,Lumea e a mea,168000,0,-168000,False,True,-inf
46,2017-06-16,Arrowhead,180000,0,-180000,False,True,-inf
59,2013-12-31,Re-Kill,9500000,0,-9500000,False,True,-inf
47,2015-05-19,Into the Grizzly Maze,10000000,0,-10000000,False,True,-inf
59,2014-10-31,All You Need Is Love,300000,0,-300000,False,True,-inf
61,2012-07-03,Some Guy Who Kills People,300000,0,-300000,False,True,-inf
62,2013-08-07,Midnight Cabaret,300000,0,-300000,False,True,-inf
63,2015-03-10,Teeth and Blood,300000,0,-300000,False,True,-inf
64,2015-12-31,Walking to Paris,300000,0,-300000,False,True,-inf
66,2015-12-08,Amidst the Devil's Wings,300000,0,-300000,False,True,-inf
30,2019-09-30,Unhinged,29000000,0,-29000000,False,True,-inf
46,2014-02-07,Nurse 3D,10000000,0,-10000000,False,True,-inf
45,2012-04-13,Detention,10000000,0,-10000000,False,True,-inf
69,2015-06-05,Freedom,14500000,0,-14500000,False,True,-inf
40,2015-03-10,Jungle Shuffle,10000000,0,-10000000,False,True,-inf
64,2019-08-14,Blinded by the Light,15000000,0,-15000000,False,True,-inf
54,2013-12-06,Khumba,15000000,0,-15000000,False,True,-inf
55,2015-05-05,A Few Best Men,15000000,0,-15000000,False,True,-inf
20,2015-03-31,Viskningar och rop,400000,0,-400000,False,True,-inf
23,2014-12-31,Pancakes,400000,0,-400000,False,True,-inf
56,2014-10-10,AutÃ³mata,15000000,0,-15000000,False,True,-inf
57,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000,0,-15000000,False,True,-inf
35,2015-10-20,Rotor DR1,350000,0,-350000,False,True,-inf
61,2017-02-17,In Dubious Battle,15000000,0,-15000000,False,True,-inf
62,2015-09-01,Broken Horses,15000000,0,-15000000,False,True,-inf
39,2014-09-26,Plastic,10000000,0,-10000000,False,True,-inf
42,2014-12-31,H.,200000,0,-200000,False,True,-inf
4,2015-08-18,The Love Letter,250000,0,-250000,False,True,-inf
6,2015-01-01,4/11,250000,0,-250000,False,True,-inf
11,2013-12-31,Space Pirate Captain Harlock,30000000,0,-30000000,False,True,-inf
9,2016-03-08,Savva. Serdtse voyna,30000000,0,-30000000,False,True,-inf
8,2015-12-01,Grace of Monaco,30000000,0,-30000000,False,True,-inf
38,2014-09-12,Archaeology of a Woman,200000,0,-200000,False,True,-inf
39,2014-08-26,Sanctuary; Quite a Conundrum,200000,0,-200000,False,True,-inf
40,2015-09-29,Theresa Is a Mother,200000,0,-200000,False,True,-inf
41,2015-11-10,Perfect Cowboy,200000,0,-200000,False,True,-inf
5,2015-10-09,Western Religion,250000,0,-250000,False,True,-inf
3,2015-12-31,Shooting the Warwicks,250000,0,-250000,False,True,-inf
35,2015-07-21,American Heist,10000000,0,-10000000,False,True,-inf
91,2015-03-24,Along the Roadside,250000,0,-250000,False,True,-inf
96,2012-12-18,The Frozen,250000,0,-250000,False,True,-inf
97,2014-04-11,Jesus People,250000,0,-250000,False,True,-inf
99,2015-02-03,UnDivided,250000,0,-250000,False,True,-inf
100,2014-12-31,Horse Camp,250000,0,-250000,False,True,-inf
1,2015-02-24,Give Me Shelter,250000,0,-250000,False,True,-inf
46,2015-12-31,Henry Joseph Church,8000000,0,-8000000,False,True,-inf
36,2020-02-21,Call of the Wild,82000000,0,-82000000,False,True,-inf
86,2015-03-17,The Lady from Shanghai,2000000,0,-2000000,False,True,-inf
87,2013-03-19,Straight A's,2000000,0,-2000000,False,True,-inf
88,2012-03-30,The Legend of Hellâs Gate: An American Conspiracy,2000000,0,-2000000,False,True,-inf
89,2012-12-31,Highway,2000000,0,-2000000,False,True,-inf
90,2013-02-08,Small Apartments,2000000,0,-2000000,False,True,-inf
91,2013-07-09,Coffee Town,2000000,0,-2000000,False,True,-inf
92,2014-12-31,Lucky Dog,2000000,0,-2000000,False,True,-inf
96,2015-03-20,The Walking Deceased,2000000,0,-2000000,False,True,-inf
98,2015-08-21,The Curse of Downers Grove,2000000,0,-2000000,False,True,-inf
99,2015-12-31,Wind Walkers,2000000,0,-2000000,False,True,-inf
100,2016-07-08,The Dog Lover,2000000,0,-2000000,False,True,-inf
80,2015-12-31,"To Be Frank, Sinatra at 100",2000000,0,-2000000,False,True,-inf
64,2014-06-06,Anna,4357373,0,-4357373,False,True,-inf
79,2013-04-01,Stitches,2000000,0,-2000000,False,True,-inf
63,2012-12-31,The Helpers,4000000,0,-4000000,False,True,-inf
62,2012-11-09,Replicas,4000000,0,-4000000,False,True,-inf
58,2012-06-01,The Loved Ones,4000000,0,-4000000,False,True,-inf
56,2012-03-20,A Lonely Place to Die,4000000,0,-4000000,False,True,-inf
55,2013-12-31,Geograf globus propil,4000000,0,-4000000,False,True,-inf
54,2017-12-31,Perfectos Desconocidos,4000000,0,-4000000,False,True,-inf
20,2019-01-22,Renegades,77500000,0,-77500000,False,True,-inf
77,2015-10-23,Bone Tomahawk,2000000,0,-2000000,False,True,-inf
1,2015-12-01,Shark Lake,2000000,0,-2000000,False,True,-inf
3,2015-04-21,The Marine 4,1950000,0,-1950000,False,True,-inf
65,2014-07-11,The Perfect Wave,4000000,0,-4000000,False,True,-inf
48,2019-02-01,Braid,1660000,0,-1660000,False,True,-inf
15,2015-03-10,Treading Water,4700000,0,-4700000,False,True,-inf
8,2012-12-31,Zambezia,20000000,0,-20000000,False,True,-inf
100,2015-10-27,Running Forever,5000000,0,-5000000,False,True,-inf
30,2019-12-31,Reagan,25000000,0,-25000000,False,True,-inf
29,2014-01-10,The Adventurer: The Curse of the Midas Box,25000000,0,-25000000,False,True,-inf
27,2015-03-10,Red Sky,25000000,0,-25000000,False,True,-inf
26,2019-05-10,The Professor and the Madman,25000000,0,-25000000,False,True,-inf
23,2017-12-31,Matilda,25000000,0,-25000000,False,True,-inf
38,2019-04-23,Living Dark: The Story of Ted the Caver,1750000,0,-1750000,False,True,-inf
63,2015-09-29,R.L. Stine's Monsterville: The Cabinet of Souls,4400000,0,-4400000,False,True,-inf
34,2015-10-20,Beginnerâs Guide to Sex,1800000,0,-1800000,False,True,-inf
62,2016-12-31,Airlift (2016),4400000,0,-4400000,False,True,-inf
59,2017-12-01,Daisy Winters,4500000,0,-4500000,False,True,-inf
58,2015-11-03,The Final Girls,4500000,0,-4500000,False,True,-inf
57,2015-08-28,Zipper,4500000,0,-4500000,False,True,-inf
56,2014-11-07,Fugly,4500000,0,-4500000,False,True,-inf
55,2013-06-25,Hansel & Gretel Get Baked,4500000,0,-4500000,False,True,-inf
13,2013-07-26,Stranded,1900000,0,-1900000,False,True,-inf
14,2015-12-31,Vaalu,1900000,0,-1900000,False,True,-inf
99,2017-05-05,ChÄi dÃ n zhuÄnjiÄ,23000000,0,-23000000,False,True,-inf
31,2012-02-03,Dysfunctional Friends,1800000,0,-1800000,False,True,-inf
32,2013-12-31,Independence Daysaster,1800000,0,-1800000,False,True,-inf
33,2014-03-11,Against the Wild,1800000,0,-1800000,False,True,-inf
64,2015-12-31,The Veil,4000000,0,-4000000,False,True,-inf
66,2012-12-31,How to Fall in Love,4000000,0,-4000000,False,True,-inf
47,2016-05-06,Code of Honor,8000000,0,-8000000,False,True,-inf
42,2018-12-31,The Crow,40000000,0,-40000000,False,True,-inf
65,2015-12-31,AWOL-72,3000000,0,-3000000,False,True,-inf
59,2013-05-21,Open Road,3000000,0,-3000000,False,True,-inf
58,2014-06-27,They Came Together,3000000,0,-3000000,False,True,-inf
56,2017-10-10,Demonic,3000000,0,-3000000,False,True,-inf
44,2013-06-21,Alien Uprising,2500000,0,-2500000,False,True,-inf
46,2015-07-03,Stung,2500000,0,-2500000,False,True,-inf
47,2017-09-01,Sky Sharks,2500000,0,-2500000,False,True,-inf
48,2015-10-13,8 Days,2500000,0,-2500000,False,True,-inf
66,2013-01-15,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,3000000,0,-3000000,False,True,-inf
41,2014-12-31,Dragon Nest Warriors' Dawn,40000000,0,-40000000,False,True,-inf
50,2016-02-02,The Rise of the Krays,2500000,0,-2500000,False,True,-inf
40,2016-11-11,USS Indianapolis: Men of Courage,40000000,0,-40000000,False,True,-inf
74,2015-12-11,Close Range,3000000,0,-3000000,False,True,-inf
73,2015-12-31,Unnatural,3000000,0,-3000000,False,True,-inf
95,2015-12-31,Sardaar Ji,2700000,0,-2700000,False,True,-inf
72,2015-08-14,Amnesiac,3000000,0,-3000000,False,True,-inf
70,2014-10-27,Iguana,3000000,0,-3000000,False,True,-inf
38,2013-04-16,Un monstre Ã Paris,40000000,0,-40000000,False,True,-inf
68,2015-03-17,Something Wicked,3000000,0,-3000000,False,True,-inf
67,2015-02-06,Enter the Dangerous Mind,3000000,0,-3000000,False,True,-inf
39,2019-06-21,Kursk,40000000,0,-40000000,False,True,-inf
49,2016-09-02,Antibirth,2500000,0,-2500000,False,True,-inf
51,2014-12-31,Not Safe For Work,2500000,0,-2500000,False,True,-inf
52,2013-12-31,Metegol,22000000,0,-22000000,False,True,-inf
32,2015-06-05,Dawn Patrol,3500000,0,-3500000,False,True,-inf
30,2014-03-11,In the Name of the King III,3500000,0,-3500000,False,True,-inf
29,2013-01-29,"Batman: The Dark Knight Returns, Part 2",3500000,0,-3500000,False,True,-inf
18,2012-12-31,AstÃ©rix et ObÃ©lix: Au service de Sa MajestÃ©,77600000,0,-77600000,False,True,-inf
82,2019-02-01,Velvet Buzzsaw,21000000,0,-21000000,False,True,-inf
87,2017-12-31,UtÃ¸ya 22. juli,3600000,0,-3600000,False,True,-inf
81,2019-12-31,Army of the Dead,90000000,0,-90000000,False,True,-inf
80,2017-12-13,Bright,90000000,0,-90000000,False,True,-inf
22,2017-04-14,Queen of the Desert,36000000,0,-36000000,False,True,-inf
67,2015-09-08,Chain of Command,4000000,0,-4000000,False,True,-inf
31,2014-03-04,Wicked Blood,3500000,0,-3500000,False,True,-inf
34,2015-09-01,Lords of London,3440000,0,-3440000,False,True,-inf
44,2019-12-31,Down Under Cover,40000000,0,-40000000,False,True,-inf
57,2014-11-14,Always Woodstock,2400000,0,-2400000,False,True,-inf
43,2019-09-13,The Goldfinch,40000000,0,-40000000,False,True,-inf
63,2013-04-12,Antiviral,3100000,0,-3100000,False,True,-inf
65,2015-04-15,The Toxic Avenger Part II,2300000,0,-2300000,False,True,-inf
66,2016-01-19,Eden,2300000,0,-2300000,False,True,-inf
48,2015-01-20,The Opposite Sex,3300000,0,-3300000,False,True,-inf
41,2015-03-03,To Write Love On Her Arms,3400000,0,-3400000,False,True,-inf
83,2012-12-31,Infected,2100000,0,-2100000,False,True,-inf
85,2015-10-06,The Timber,2100000,0,-2100000,False,True,-inf
86,2016-01-19,Sharkskin,2100000,0,-2100000,False,True,-inf
99,2016-03-15,The Hatching,5000000,0,-5000000,False,True,-inf
98,2015-09-25,Navy SEAL vs. Zombies,5000000,0,-5000000,False,True,-inf
97,2015-12-31,Aztec Warrior,5000000,0,-5000000,False,True,-inf
65,2015-12-31,Geroy,7000000,0,-7000000,False,True,-inf
63,2016-12-06,Oddball,7000000,0,-7000000,False,True,-inf
62,2014-01-28,Snezhnaya koroleva,7000000,0,-7000000,False,True,-inf
100,2013-12-31,Heli,1000000,0,-1000000,False,True,-inf
1,2015-12-31,Karachi se Lahore,1000000,0,-1000000,False,True,-inf
3,2015-12-11,American Hero,1000000,0,-1000000,False,True,-inf
11,2012-03-20,Snow White: A Deadly Summer,1000000,0,-1000000,False,True,-inf
12,2012-10-09,Truth or Die,1000000,0,-1000000,False,True,-inf
13,2013-05-14,Black Rock,1000000,0,-1000000,False,True,-inf
64,2015-08-18,Z Storm,7000000,0,-7000000,False,True,-inf
66,2013-07-23,Twixt,7000000,0,-7000000,False,True,-inf
15,2013-10-04,My Last Day Without You,1000000,0,-1000000,False,True,-inf
67,2015-11-20,Criminal Activities,7000000,0,-7000000,False,True,-inf
13,2017-09-26,"Mune, le gardien de la lune",17000000,0,-17000000,False,True,-inf
16,2019-07-12,Crawl,17000000,0,-17000000,False,True,-inf
75,2017-01-31,Two Lovers and a Bear,6840000,0,-6840000,False,True,-inf
71,2015-09-01,Alpha & Omega: The Legend of the Saw Tooth Cave,7000000,0,-7000000,False,True,-inf
14,2014-01-07,Hidden Away,1000000,0,-1000000,False,True,-inf
16,2013-10-08,Zombie Hunter,1000000,0,-1000000,False,True,-inf
96,2012-12-31,Should've Been Romeo,5000000,0,-5000000,False,True,-inf
82,2013-12-31,Zulu,16000000,0,-16000000,False,True,-inf
45,2014-12-31,40 Weeks,900000,0,-900000,False,True,-inf
46,2015-05-05,Le bonheur d'Elza,900000,0,-900000,False,True,-inf
76,2015-05-15,Pound of Flesh,7500000,0,-7500000,False,True,-inf
52,2012-12-31,Snitch,850000,0,-850000,False,True,-inf
75,2015-02-24,Outside Bet,7500000,0,-7500000,False,True,-inf
74,2015-01-09,Black November,7500000,0,-7500000,False,True,-inf
56,2015-03-13,The Lovers,35000000,0,-35000000,False,True,-inf
48,2019-06-21,Burn Your Maps,8000000,0,-8000000,False,True,-inf
71,2015-01-09,Vessel,800000,0,-800000,False,True,-inf
21,2018-10-26,Air Strike,65000000,0,-65000000,False,True,-inf
17,2014-12-31,Doc Holliday's Revenge,1000000,0,-1000000,False,True,-inf
36,2014-11-21,Food Chains,913000,0,-913000,False,True,-inf
18,2014-06-24,A Fine Step,1000000,0,-1000000,False,True,-inf
19,2015-02-10,Fear Clinic,1000000,0,-1000000,False,True,-inf
20,2015-03-10,The Pet,1000000,0,-1000000,False,True,-inf
21,2014-12-31,Bang Bang Baby,1000000,0,-1000000,False,True,-inf
22,2016-04-08,Hush,1000000,0,-1000000,False,True,-inf
23,2016-03-01,1982,1000000,0,-1000000,False,True,-inf
24,2015-10-27,The Horror Network,1000000,0,-1000000,False,True,-inf
25,2016-12-31,Chemical Cut,1000000,0,-1000000,False,True,-inf
26,2015-12-22,Por amor en el caserio,1000000,0,-1000000,False,True,-inf
30,2014-01-10,Banshee Chapter,950000,0,-950000,False,True,-inf
31,2012-12-31,Trance,950000,0,-950000,False,True,-inf
32,2014-08-12,Jesse,950000,0,-950000,False,True,-inf
33,2015-03-03,Ask Me Anything,950000,0,-950000,False,True,-inf
26,2012-12-31,Foodfight!,45000000,0,-45000000,False,True,-inf
33,2015-05-05,Miss Julie,5500000,0,-5500000,False,True,-inf
14,2015-02-13,Girlhouse,1500000,0,-1500000,False,True,-inf
15,2015-05-26,Mutant World,1500000,0,-1500000,False,True,-inf
16,2015-11-20,#Horror,1500000,0,-1500000,False,True,-inf
17,2015-09-08,Checkmate,1500000,0,-1500000,False,True,-inf
82,2012-10-26,Mientras duermes,5000000,0,-5000000,False,True,-inf
27,2014-12-31,Kurmanjan datka,1400000,0,-1400000,False,True,-inf
28,2014-12-31,House at the End of the Drive,1400000,0,-1400000,False,True,-inf
46,2015-06-26,The Algerian,1300000,0,-1300000,False,True,-inf
11,2015-05-29,Survivor,20000000,0,-20000000,False,True,-inf
12,2016-11-18,The History of Love,20000000,0,-20000000,False,True,-inf
13,2014-11-11,Once Upon a Time in Queens,1500000,0,-1500000,False,True,-inf
36,2013-02-26,Tao Jie,5400000,0,-5400000,False,True,-inf
10,2014-04-17,Closer to the Moon,1500000,0,-1500000,False,True,-inf
94,2015-01-13,Capricorn One,5000000,0,-5000000,False,True,-inf
93,2015-01-09,Let's Kill Ward's Wife,5000000,0,-5000000,False,True,-inf
92,2015-01-27,Born of War,5000000,0,-5000000,False,True,-inf
91,2014-08-18,Henry & Me,5000000,0,-5000000,False,True,-inf
90,2014-11-21,Reach Me,5000000,0,-5000000,False,True,-inf
86,2016-09-02,Yoga Hosers,5000000,0,-5000000,False,True,-inf
85,2014-12-05,Dying of the Light,5000000,0,-5000000,False,True,-inf
7,2014-10-17,Housebound,1500000,0,-1500000,False,True,-inf
8,2018-07-20,Teefa in Trouble,1500000,0,-1500000,False,True,-inf
54,2016-12-31,Bodom,1250000,0,-1250000,False,True,-inf
56,2015-01-13,Da Sweet Blood of Jesus,1250000,0,-1250000,False,True,-inf
14,2014-08-29,Dwegons and Leprechauns,20000000,0,-20000000,False,True,-inf
51,2014-11-14,Wolves,18000000,0,-18000000,False,True,-inf
53,2014-08-22,The Prince,18000000,0,-18000000,False,True,-inf
3,2017-03-07,Departure,1100000,0,-1100000,False,True,-inf
6,2015-04-07,Silent Running,1100000,0,-1100000,False,True,-inf
8,2013-12-31,The Vatican Exorcisms,1100000,0,-1100000,False,True,-inf
54,2016-02-19,Forsaken,18000000,0,-18000000,False,True,-inf
69,2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000,0,-42000000,False,True,-inf
43,2017-02-24,The Girl with all the Gifts,5250000,0,-5250000,False,True,-inf
38,2013-07-19,Grabbers,5300000,0,-5300000,False,True,-inf
50,2016-04-15,I Am Wrath,18000000,0,-18000000,False,True,-inf
72,2019-12-31,355,75000000,0,-75000000,False,True,-inf
15,2016-07-22,Fight Valley,20000000,0,-20000000,False,True,-inf
16,2017-12-31,The Thousand Miles,20000000,0,-20000000,False,True,-inf
17,2018-12-13,Bird Box,19800000,0,-19800000,False,True,-inf
22,2013-08-23,The Frozen Ground,19200000,0,-19200000,False,True,-inf
55,2016-03-08,Out of the Inferno,19000000,0,-19000000,False,True,-inf
71,2019-08-30,PLAYMOBIL,75000000,0,-75000000,False,True,-inf
89,2017-12-31,The Islands,1200000,0,-1200000,False,True,-inf
83,2012-08-28,Below Zero,1200000,0,-1200000,False,True,-inf
84,2012-09-07,Crowsnest,1200000,0,-1200000,False,True,-inf
85,2012-09-14,Airborne,1200000,0,-1200000,False,True,-inf
86,2014-09-09,Cotton Comes to Harlem,1200000,0,-1200000,False,True,-inf
87,2015-02-03,Bleeding Hearts,1200000,0,-1200000,False,True,-inf
88,2013-12-31,The Wicked Within,1200000,0,-1200000,False,True,-inf
