id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin,cost_revenue_ratio_in_%
47,2001-01-26,The Wedding Planner,28000000,60400856,94728529,66728529,0.7044185073326749,0.53643041085378,215.71734285714282
78,2002-10-25,Frida,12000000,25885000,56131239,44131239,0.7862153016077197,0.5364110488700019,215.70833333333334
100,2016-10-14,The Accountant,40000000,86260045,152962083,112962083,0.7384972849774804,0.5362858899505559,215.6501125
17,2010-10-08,Inside Job,2000000,4311834,7799257,5799257,0.743565316542332,0.5361602510671793,215.5917
1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,116553592,0.744496440554363,0.5360059929465951,215.520025
35,2004-10-01,Shark Tale,75000000,161412000,371917043,296917043,0.7983421265263179,0.5353505315589919,215.21599999999998
25,2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000,292324737,829724737,693524737,0.8358491751222792,0.5340797997536555,214.62902863436125
79,2002-11-01,The Santa Clause 2,65000000,139225854,172825854,107825854,0.6238988641132363,0.5331326895649712,214.19362153846154
72,2014-01-17,The Nut Job,30000000,64251538,122529966,92529966,0.75516193320416,0.5330851068498936,214.1717933333333
99,2010-11-12,Skyline,10000000,21416355,68264973,58264973,0.8535119906954332,0.5330671349069438,214.16355000000001
90,2012-01-13,The Iron Lady,14000000,29959436,115592104,101592104,0.8788844608278781,0.5327014834324652,213.99597142857144
34,2016-11-11,Arrival,47000000,100546139,203127894,156127894,0.7686186811940264,0.5325529108581684,213.9279553191489
73,2001-02-16,Down to Earth,30000000,64172251,71172251,41172251,0.5784874079646575,0.5325082176095085,213.90750333333335
92,2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,29160818,0.5384116982871271,0.5313550379811435,213.381148
36,2015-06-26,Max,20000000,42656255,43658157,23658157,0.5418954583905133,0.5311355860939972,213.281275
18,2010-09-03,Machete,12500000,26593646,46370970,33870970,0.7304347957353491,0.529962909185149,212.749168
70,2010-02-12,Valentine's Day,52000000,110485654,217569328,165569328,0.7609957227059138,0.5293506612179714,212.47241153846153
42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,389500298,0.8296060719433239,0.5285801523640733,212.1251375
75,2012-08-08,Hope Springs,30000000,63536011,133085295,103085295,0.7745806552106302,0.5278268256406591,211.78670333333335
13,2015-03-13,Cinderella,95000000,201151353,534551353,439551353,0.8222808726105684,0.5277188118143058,211.7382663157895
98,2003-02-07,How to Lose a Guy in 10 Days,50000000,105807520,178890782,128890782,0.7204998522506318,0.5274437960553277,211.61504
46,2005-02-04,The Wedding Date,15000000,31726995,47175038,32175038,0.6820352322768665,0.5272164918234457,211.51330000000002
46,2015-10-02,The Martian,108000000,228433663,655271443,547271443,0.8351828068295659,0.5272150409810659,211.51265092592593
19,2009-01-09,Not Easily Broken,5000000,10572742,10732909,5732909,0.5341430734202629,0.5270857834230703,211.45484
61,2004-08-11,The Princess Diaries 2: Royal Engagement,45000000,95149435,122071435,77071435,0.6313633898053218,0.5270597245270032,211.4431888888889
54,2007-07-02,Transformers,151000000,319246193,708272592,557272592,0.7868052474350159,0.5270108044796638,211.4213198675497
44,2018-12-14,Spider-Man: Into The Spider-Verse 3D,90000000,190173195,375381768,285381768,0.7602440830317577,0.5267471843232165,211.30355
4,2006-09-08,Tom yum goong,5700000,12044087,43044087,37344087,0.8675776303490885,0.5267387224951131,211.29977192982454
100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,18717667,0.6517822983322427,0.5265289610871198,211.20616
79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,20700439,0.6330324495032008,0.5261799589837681,211.0505916666667
80,2014-12-12,Top Five,12000000,25317379,26001741,14001741,0.5384924417176526,0.5260172863865569,210.97815833333334
48,2004-03-19,Dawn of the Dead,28000000,58990765,103452875,75452875,0.7293453661872618,0.5253494339325825,210.68130357142854
76,2008-04-18,Forgetting Sarah Marshall,30000000,63172463,105173042,75173042,0.7147558021569824,0.5251095402121649,210.57487666666668
93,2013-12-13,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,27543354,0.5242024329090221,0.5242024329090221,210.173416
37,2008-03-21,Meet the Browns,20000000,41975388,41975388,21975388,0.5235303125726914,0.5235303125726914,209.87694000000002
31,2011-12-09,New Yearâs Eve,26000000,54544638,146850273,120850273,0.8229489161385488,0.5233261975265103,209.78706923076925
85,2007-01-26,Smokin' Aces,17000000,35662731,57263440,40263440,0.7031264625387508,0.5233118854526312,209.7807705882353
2,2014-04-25,The Other Woman,40000000,83911193,195111193,155111193,0.7949886965223979,0.5233055499520785,209.7779825
47,2004-01-16,Along Came Polly,42000000,88073507,173044410,131044410,0.7572877390260685,0.5231256091573598,209.69882619047618
36,2018-12-21,Aquaman,160000000,335061807,1146894640,986894640,0.8604928522466545,0.5224761621368561,209.413629375
90,2009-01-30,New in Town,8000000,16734283,29937909,21937909,0.7327802686553695,0.521939481960476,209.1785375
24,2004-12-25,Darkness,10600000,22163442,34409206,23809206,0.6919429062094603,0.5217349362973495,209.08907547169812
43,2009-01-16,Hotel for Dogs,35000000,73178547,122357172,87357172,0.7139521988952147,0.521717751515345,209.08156285714287
16,2014-11-14,Beyond the Lights,7000000,14618727,14618727,7618727,0.5211621367578723,0.5211621367578723,208.83895714285714
86,2019-02-14,Fighting With My Family,11000000,22958583,39049922,28049922,0.7183092964948815,0.5208763537366395,208.7143909090909
20,2014-05-09,Momsâ Night Out,5000000,10429707,10537341,5537341,0.5254969920779825,0.5206001472524587,208.59413999999998
41,2001-03-02,See Spot Run,16000000,33357476,43057552,27057552,0.6284043273059277,0.5203474027831122,208.48422499999998
50,2016-09-09,Sully,60000000,125070033,238524556,178524556,0.7484535722183672,0.5202687761344078,208.450055
25,2016-06-24,Hunt for the Wilderpeople,2500000,5205471,23845533,21345533,0.8951585607249793,0.5197360623082906,208.21884000000003
91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,326398492,0.8557938713611903,0.519373654737783,208.06183636363636
97,2016-04-15,The Jungle Book,175000000,364001123,962854547,787854547,0.818248768159995,0.5192322524785178,208.0006417142857
38,2009-07-24,Orphan,20000000,41596251,78769428,58769428,0.7460943857558544,0.5191874383102458,207.98125500000003
1,2016-09-16,Blair Witch,10000000,20777061,38985577,28985577,0.7434948827357358,0.5186999739761076,207.77060999999998
62,2007-12-25,The Bucket List,45000000,93466502,174807445,129807445,0.7425738932343529,0.5185440875919375,207.70333777777776
100,2018-12-14,The Mule,50000000,103804407,170857676,120857676,0.7073587726898498,0.5183248819098788,207.608814
25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,302665550,0.7827579933097221,0.5181833419530716,207.54782619047617
47,2010-06-18,Toy Story 3,200000000,415004880,1068879522,868879522,0.812888173191141,0.5180779560953597,207.50244000000004
3,2003-11-26,The Cooler,4000000,8291572,11131455,7131455,0.6406579373496097,0.5175824318959059,207.2893
91,2004-07-23,The Bourne Supremacy,85000000,176087450,311001124,226001124,0.7266890906799424,0.5172853034103225,207.16170588235295
94,2004-11-12,Finding Neverland,25000000,51676606,115036108,90036108,0.7826769313162089,0.5162220986416949,206.706424
95,2012-01-27,The Grey,25000000,51580136,81249176,56249176,0.6923045718026728,0.5153172919125301,206.32054399999998
10,2001-05-04,The Mummy Returns,98000000,202007640,435040395,337040395,0.7747335623856263,0.5148698336359951,206.13024489795916
36,2010-02-26,The Crazies,19000000,39123589,56445534,37445534,0.663392324359975,0.5143594827151466,205.91362631578946
92,2006-04-07,Friends with Money,6500000,13368437,18110152,11610152,0.6410852874122758,0.5137801075772732,205.6682615384615
48,2013-05-03,Iron Man 3,200000000,408992272,1215392272,1015392272,0.8354440746353535,0.5109932052701475,204.49613599999998
96,2005-01-28,Hide and Seek,25000000,51100486,123696741,98696741,0.7978928159473498,0.5107678623643619,204.40194400000001
32,2016-03-25,The Lobster,4500000,9196278,18019834,13519834,0.7502751690165403,0.5106715999668562,204.36173333333332
39,2017-11-17,The Star,20000000,40847995,62758010,42758010,0.6813155802741355,0.510379885230597,204.239975
77,2004-10-08,Friday Night Lights,30000000,61255921,61950770,31950770,0.5157445177840404,0.5102514253275205,204.18640333333335
56,2004-07-16,Maria Full of Grace,3200000,6529624,14441158,11241158,0.7784111218781763,0.5099258395276666,204.05075
4,2006-02-17,Eight Below,40000000,81612565,120455994,80455994,0.667928521680706,0.5098793917333685,204.03141250000002
3,2001-02-02,Valentine,10000000,20384136,20384136,10384136,0.5094224253605844,0.5094224253605844,203.84136
98,2015-06-19,Inside Out,175000000,356461711,854235992,679235992,0.7951385780523281,0.5090636817371951,203.6924062857143
64,2010-04-16,Death at a Funeral,21000000,42739347,48977233,27977233,0.5712293505841786,0.5086494887252255,203.52070000000003
45,2001-07-20,America's Sweethearts,46000000,93607673,160648493,114648493,0.7136605570274475,0.5085872928386971,203.49494130434783
4,2006-06-09,A Prairie Home Companion,10000000,20342852,26716191,16716191,0.6256951449403847,0.5084268420180219,203.42852
5,2007-02-23,Reno 911!: Miami,10000000,20342161,21851362,11851362,0.542362622522111,0.5084101438387003,203.42161000000002
21,2017-03-17,The Belko Experiment,5000000,10166820,11792942,6792942,0.5760175874688437,0.5082041385605331,203.33640000000003
76,2006-08-04,Talladega Nights: The Ballad of Ricky Bobby,73000000,148213377,162870525,89870525,0.5517912157525127,0.5074668597558505,203.03202328767122
98,2002-08-09,xXx,70000000,141930000,267200000,197200000,0.7380239520958084,0.5067991263298809,202.75714285714287
82,2004-07-30,Harold & Kumar Go to White Castle,9000000,18225165,18225165,9225165,0.5061773103288777,0.5061773103288777,202.5018333333333
51,2002-06-14,The Bourne Identity,60000000,121468960,214357371,154357371,0.7200936001403003,0.5060466476373882,202.44826666666665
91,2014-06-27,Begin Again,8000000,16170632,68838736,60838736,0.8837863612138375,0.5052759842657975,202.1329
20,2018-09-28,Hell Fest,5500000,11107431,18119231,12619231,0.6964551089392259,0.5048359967304771,201.95329090909092
79,2005-03-04,The Pacifier,56000000,113006880,198006880,142006880,0.7171815443988614,0.5044549499995045,201.798
48,2002-07-12,Halloween: Resurrection,15000000,30259652,37659652,22659652,0.6016957352659552,0.504290399638436,201.73101333333335
37,2007-05-17,Shrek the Third,160000000,322719944,807330936,647330936,0.8018160919328378,0.5042140934431991,201.699965
79,2008-04-25,Baby Mama,30000000,60494212,64170447,34170447,0.5324950751862457,0.5040847874834703,201.64737333333332
49,2007-12-25,The Great Debaters,15000000,30226144,30261293,15261293,0.5043172808247156,0.5037408675086045,201.50762666666665
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,15138912,0.5023045291084164,0.5021236583435793,200.85308666666668
99,2018-06-08,Oceanâs 8,70000000,140218711,297115976,227115976,0.7644017634379917,0.500779892349745,200.31244428571426
40,2007-01-26,Epic Movie,20000000,39739367,86858578,66858578,0.7697406466866173,0.49672072028726577,198.696835
17,2002-03-29,Panic Room,48000000,95308367,196308367,148308367,0.7554867337875619,0.49637160397470664,198.55909791666667
70,2013-03-01,21 and Over,13000000,25682380,42195766,29195766,0.6919122169745655,0.49381638306107145,197.55676923076925
7,2002-02-15,John Q,36000000,71026631,102226631,66226631,0.6478412753326479,0.4931478588643744,197.29619722222222
64,2011-11-23,The Muppets,45000000,88625922,160971922,115971922,0.7204481412603124,0.49224787754535293,196.94649333333334
44,2005-03-25,Guess Who,35000000,68915888,102115888,67115888,0.6572521604081826,0.4921345278174461,196.90253714285714
71,2007-11-21,The Mist,13000000,25593755,57189408,44189408,0.7726851797451724,0.4920635912940481,196.87503846153845
41,2008-09-19,Lakeview Terrace,20000000,39263506,44821299,24821299,0.5537835706189596,0.49062113811232244,196.31753
14,2014-08-01,Guardians of the Galaxy,170000000,333172112,770867516,600867516,0.7794692389139406,0.4897532119975276,195.98359529411763
5,2006-08-04,The Night Listener,4000000,7836393,10770993,6770993,0.6286321976070358,0.4895610773987471,195.909825
42,2006-10-13,The Grudge 2,20000000,39143839,70743839,50743839,0.7172898688746592,0.4890639111815272,195.71919499999998
81,2009-01-09,Bride Wars,30000000,58715510,115150424,85150424,0.7394712154946125,0.4890617487611025,195.71836666666667
72,2015-04-10,Ex Machina,13000000,25440971,38358392,25358392,0.6610911114313656,0.4890132141575886,195.6997769230769
5,2017-12-15,Star Wars Ep. VIII: The Last Jedi,317000000,620181382,1316721747,999721747,0.7592505776393166,0.4888592124811641,195.64081451104101
52,2004-02-20,Confessions of a Teenage Drama Queen,15000000,29331068,33118854,18118854,0.5470857777868763,0.48859686936732066,195.54045333333335
50,2018-06-15,Tag,28000000,54730625,77026186,49026186,0.6364872590212373,0.48840343043771195,195.46651785714286
1,2008-12-19,Yes Man,50000000,97690976,225990976,175990976,0.7787522276995698,0.48818199953289443,195.38195199999998
93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,59068724,0.6148590461136967,0.48814983165870485,195.36967297297295
6,2002-10-18,Real Women Have Curves,3000000,5853194,7777790,4777790,0.6142863204072108,0.48745932562631616,195.10646666666668
49,2017-05-05,Guardians of the Galaxy Vol 2,200000000,389813101,862316233,662316233,0.7680665255434198,0.4869336112949164,194.9065505
30,2001-07-18,Jurassic Park III,93000000,181166115,365900000,272900000,0.7458321945886854,0.4866589704150801,194.80227419354839
92,2013-10-11,Captain Phillips,55000000,107136417,220648184,165648184,0.7507344089448749,0.4866358093718964,194.79348545454545
58,2007-07-11,Harry Potter and the Order of the Phoenix,150000000,292137260,943076457,793076457,0.8409460877889352,0.4865427299482442,194.75817333333333
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,88577874,0.6997895540574492,0.4859376902368745,194.52894736842106
37,2007-03-30,Blades of Glory,61000000,118594548,145594548,84594548,0.5810282676244168,0.48564245971914327,194.4172918032787
19,2005-06-17,Me and You and Everyone We Know,2000000,3885134,9615464,7615464,0.7920017172338225,0.48521724089825474,194.2567
19,2003-09-12,Once Upon a Time in Mexico,29000000,56330657,97413527,68413527,0.7023000717343906,0.4851826421978355,194.2436448275862
37,2009-01-16,Notorious,19000000,36843682,44972183,25972183,0.5775166173276489,0.48430778443913397,193.9141157894737
82,2004-08-20,Without a Paddle,30000000,58156435,65121280,35121280,0.5393210944256623,0.4841499483247211,193.85478333333333
45,2006-05-19,Over the Hedge,80000000,155019340,343397247,263397247,0.7670336594166115,0.4839353592912988,193.774175
59,2005-11-18,Harry Potter and the Goblet of Fire,150000000,290201752,897099794,747099794,0.8327945218544996,0.4831182135661262,193.46783466666665
22,2016-03-11,The Perfect Match,5000000,9669521,10182050,5182050,0.5089397518181505,0.48291130449998504,193.39042
45,2012-12-21,This is 40,35000000,67544505,90221182,55221182,0.6120644927928344,0.48182313276261335,192.9843
98,2008-08-22,The House Bunny,25000000,48237389,71390601,46390601,0.6498138459431095,0.48172982579965096,192.949556
43,2016-07-27,Nerve,20000000,38583626,70652284,50652284,0.7169235179997862,0.4816454005644778,192.91813
33,2005-05-27,The Longest Yard,82000000,158119460,191558505,109558505,0.5719323451600334,0.4814047556195803,192.82860975609756
39,2004-06-04,Harry Potter and the Prisoner of Azkaban,130000000,249757726,796907323,666907323,0.8368693620349628,0.47949558124980685,192.1213276923077
33,2013-04-26,Pain & Gain,26000000,49875291,81275291,55275291,0.680099576635167,0.47869978342582503,191.8280423076923
46,2012-09-07,The Words,6000000,11494838,16369708,10369708,0.6334693325012273,0.4780265715793472,191.58063333333334
66,2001-09-14,Hardball,21000000,40222729,43728560,22728560,0.5197646572400281,0.4779071305678936,191.53680476190476
36,2009-06-24,Transformers: Revenge of the Fallen,210000000,402111870,836519699,626519699,0.7489598867175034,0.4777572718756101,191.48184285714285
99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,705166350,0.8011739485382507,0.47636324639706495,190.97208
