id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,domestic_profit_margin,worldwide_profit_margin,Distributor,genre1,genre2,genre3,release_month,budget_tier
11,2017-05-12,King Arthur Legend of the Sword,175000000,39175066,139630336,-135824934,-346.71271262184985,-25.330930951852753,Warner Bros.,Action,Adventure,Drama,May,high_tier
10,2012-10-26,Fun Size,14000000,9409538,11166615,-4590462,-48.78520071867503,-25.373714415693566,Paramount Pictures,Adventure,Comedy,,Oct,mid_tier
18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,-24236863,-67.77051744649805,-25.473366573598188,Warner Bros.,Drama,Sport,,Sep,high_tier
60,2012-06-29,People Like Us,16000000,12431792,12617472,-3568208,-28.7022820201625,-26.80828616065088,Walt Disney Studios Motion Pictures,Comedy,Drama,,Jun,mid_tier
19,2014-01-31,Labor Day,18000000,13371528,14189810,-4628472,-34.6143836366345,-26.851592797930344,Paramount Pictures,Drama,Romance,,Jan,mid_tier
47,2016-09-30,Deepwater Horizon,156000000,61433527,122603824,-94566473,-153.93300306524807,-27.23909818669277,Lionsgate,Action,Drama,History,Sep,high_tier
44,2014-03-14,Bad Words,10000000,7779614,7843145,-2220386,-28.541081858302995,-27.499874093874332,Focus Features,Comedy,Drama,,Mar,mid_tier
32,2018-02-23,Annihilation,55000000,32732301,43070915,-22267699,-68.0297391863774,-27.69638165337328,Paramount Pictures,Adventure,Drama,Horror,Feb,high_tier
86,2017-06-30,The House,40000000,25584504,31192425,-14415496,-56.344637363303974,-28.236262490011597,Warner Bros.,Drama,,,Jun,mid_tier
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,-34224924,-592.6315774891966,-28.516669913319042,Twentieth Century Fox,Drama,Horror,Sci-Fi,Nov,mid_tier
22,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,-33884176,-554.0410580814621,-29.183594561939074,Entertainment Studios Motion Pictures,Action,Adventure,Crime,Mar,mid_tier
46,2016-04-15,Green Room,5000000,3220371,3807503,-1779629,-55.26161426742446,-31.319660155225094,A24,Horror,Music,Thriller,Apr,low_tier
88,2012-02-24,Wanderlust,32500000,17288155,24159934,-15211845,-87.98998505045795,-34.52023503044338,Universal Pictures,Fantasy,,,Feb,mid_tier
1,2012-11-21,Red Dawn,65000000,44806783,48164150,-20193217,-45.067321615122424,-34.955148175562115,FilmDistrict,Action,Sci-Fi,Thriller,Nov,high_tier
56,2014-12-12,Inherent Vice,20000000,8110975,14772346,-11889025,-146.57948027210045,-35.38810964758069,Warner Bros.,Comedy,Crime,Drama,Dec,mid_tier
76,2017-09-22,Battle of the Sexes,25000000,12638526,18445379,-12361474,-97.80787727935996,-35.535301280608,Fox Searchlight Pictures,Biography,Comedy,Drama,Sep,mid_tier
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,-11916666,-51.62454435741388,-38.06299277887156,Paramount Pictures,Biography,Comedy,Drama,Mar,mid_tier
50,2018-01-12,Proud Mary,30000000,20868638,21709539,-9131362,-43.75638697647638,-38.18810247421652,Screen Gems,Action,Crime,Drama,Jan,mid_tier
6,2015-12-30,Anomalisa,8000000,3759286,5706168,-4240714,-112.80636801775657,-40.199166936550064,Paramount Pictures,Animation,Comedy,Drama,Dec,mid_tier
79,2016-09-16,Snowden,50000000,21587519,35380918,-28412481,-131.61531438605797,-41.319114444684566,Open Road Films (II),Biography,Drama,Thriller,Sep,high_tier
36,2016-01-29,The Finest Hours,70000000,27569558,49252761,-42430442,-153.9032363159395,-42.12401209345401,Walt Disney Studios Motion Pictures,Action,Drama,History,Jan,high_tier
41,2013-12-04,Out of the Furnace,22000000,11330849,15434375,-10669151,-94.160208118562,-42.53897550111358,Relativity Media,Crime,Drama,Thriller,Dec,mid_tier
3,2015-05-29,Aloha,37000000,21052030,25387091,-15947970,-75.75502219975935,-45.7433622465843,Sony Pictures Entertainment (SPE),Comedy,Drama,Romance,May,mid_tier
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,-6125611,-69.02572109471424,-49.17237673662751,Walt Disney Studios Motion Pictures,Biography,Drama,Sport,Sep,mid_tier
21,2015-07-10,Baahubali The Beginning,40000000,6738000,26736665,-33262000,-493.64796675571387,-49.60729021364482,Blue Sky Cinema,Action,Drama,,Jul,mid_tier
82,2015-06-05,Testament of Youth,10000000,1822250,6646669,-8177750,-448.7721223761833,-50.45130124578191,Sony Pictures Classics,Biography,Drama,History,Jun,mid_tier
20,2013-08-30,Getaway,18000000,10501938,11813989,-7498062,-71.39693645115787,-52.36174673939513,Warner Bros.,Thriller,,,Aug,mid_tier
78,2013-03-08,Dead Man Down,30000000,10895295,19599974,-19104705,-175.34821223289504,-53.06142753046509,FilmDistrict,Action,Crime,Drama,Mar,mid_tier
75,2017-10-20,Only the Brave,38000000,18340051,24555177,-19659949,-107.19680659557598,-54.7535169467522,Sony Pictures Entertainment (SPE),Action,Biography,Drama,Oct,mid_tier
47,2018-03-09,Thoroughbreds,5000000,3072605,3187302,-1927395,-62.728368924739755,-56.8724896479844,Focus Features,Comedy,Crime,Drama,Mar,low_tier
99,2012-02-03,Big Miracle,40000000,20157300,25268680,-19842700,-98.43927510132805,-58.298731868859,Universal Pictures,Biography,Drama,Family,Feb,mid_tier
64,2012-11-13,Jab Tak Hai Jaan,9200000,3047539,5806666,-6152461,-201.8829291438108,-58.43859453944829,Yash Raj Films,Drama,Romance,,Nov,mid_tier
28,2014-09-19,Tusk,3000000,1821983,1887554,-1178017,-64.65576243027515,-58.935850312097024,A24,Comedy,Drama,Horror,Sep,low_tier
4,2012-08-24,The Apparition,17000000,4936819,10637281,-12063181,-244.35129179335922,-59.815276102981585,Warner Bros.,Horror,Thriller,,Aug,mid_tier
16,2014-08-22,Sin City A Dame to Kill For,65000000,13757804,40650842,-51242196,-372.45912210989485,-59.89828697767196,,Crime,Thriller,,Aug,high_tier
64,2018-06-15,Gotti,10000000,4286367,6089100,-5713633,-133.29780207807684,-64.22788260990951,Vertical Entertainment,Biography,Crime,Drama,Jun,mid_tier
55,2013-07-19,RIPD,130000000,33618855,79076678,-96381145,-286.68776792071,-64.39739666352702,Universal Pictures,Action,Adventure,Comedy,Jul,high_tier
74,2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,16638300,-17092709,-156.70902151597497,-68.28642349278472,Screen Gems,Action,Comedy,Horror,Feb,mid_tier
40,2017-11-17,Roman J Israel Esq,22000000,11962712,12967012,-10037288,-83.90478680753996,-69.6612912828337,Sony Pictures Entertainment (SPE),Crime,Drama,Thriller,Nov,mid_tier
63,2014-03-14,Veronica Mars,6000000,3322127,3485383,-2677873,-80.60718328950097,-72.14750860952728,Warner Bros.,Crime,Drama,Mystery,Mar,mid_tier
82,2017-04-14,The Lost City of Z,30000000,8574339,17121823,-21425661,-249.88119783927368,-75.21498732932818,Bleecker Street Media,Adventure,Biography,Drama,Apr,mid_tier
84,2017-02-03,The Space Between Us,30000000,7885294,16481405,-22114706,-280.45505976061264,-82.02331658010952,STX Entertainment,Adventure,Drama,Romance,Feb,mid_tier
6,2019-05-03,UglyDolls,45000000,19894664,24644664,-25105336,-126.19130436181281,-82.59530744667487,STX Entertainment,Adventure,Animation,Comedy,May,mid_tier
69,2016-03-30,Everybody Wants Some,10000000,3400278,5437126,-6599722,-194.09360058207005,-83.92069633847,Paramount Pictures,Comedy,,,Mar,mid_tier
42,2014-04-04,Under the Skin,13300000,2614251,7229933,-10685749,-408.74992493069715,-83.95744469554559,A24,Drama,Horror,Sci-Fi,Apr,mid_tier
29,2014-03-28,Sabotage,35000000,10508518,18376443,-24491482,-233.06313982618673,-90.46123343891959,Open Road Films (II),Action,Crime,Drama,Mar,mid_tier
95,2018-10-12,Beautiful Boy,25000000,7634767,13031424,-17365233,-227.44941659647245,-91.84396118183247,Amazon Studios,Biography,Drama,,Oct,mid_tier
1,2012-03-09,A Thousand Words,40000000,18450127,20790486,-21549873,-116.80067568098582,-92.39569483849488,DreamWorks,Comedy,Drama,,Mar,mid_tier
70,2014-11-14,The Homesman,16000000,2429989,8217571,-13570011,-558.4391945807163,-94.70473695937643,Saban Films,Drama,Western,,Nov,mid_tier
42,2016-12-23,Silence,46500000,7100177,23726626,-39399823,-554.9132507541714,-95.98235332743897,Paramount Pictures,Drama,War,,Dec,mid_tier
48,2015-01-23,Mortdecai,60000000,7696134,30396134,-52303866,-679.6122052968412,-97.39352379483522,Lionsgate,Action,Comedy,Crime,Jan,high_tier
37,2013-09-27,Metallica Through the Never,18000000,3419967,9082906,-14580033,-426.3208680083755,-98.17446090491303,,Music,,,Sep,mid_tier
48,2017-10-27,Thank You for Your Service,20000000,9479390,9985316,-10520610,-110.98404011228571,-100.29411187387561,Universal Pictures,Documentary,Drama,,Oct,mid_tier
81,2017-01-13,Monster Trucks,125000000,33370166,61642798,-91629834,-274.5860898624238,-102.78119108091101,Paramount Pictures,Action,Adventure,Comedy,Jan,high_tier
60,2013-12-20,Dhoom 3,24000000,8031955,11723620,-15968045,-198.8064549664434,-104.71492593584574,Yash Raj Films,Action,Thriller,,Dec,mid_tier
55,2019-01-25,The Kid Who Would Be King,59000000,16790790,28348446,-42209210,-251.3831094308249,-108.1242830735766,Twentieth Century Fox,Action,Adventure,Family,Jan,high_tier
47,2016-06-03,Popstar Never Stop Never Stopping,20000000,9496130,9537120,-10503870,-110.61211251320276,-109.70691361752813,Universal Pictures,Comedy,Music,,Jun,mid_tier
72,2014-05-16,The Immigrant,16000000,2013456,7585011,-13986544,-694.6535707758203,-110.94234405197302,The Weinstein Company,Drama,,,May,mid_tier
53,2015-10-23,Jem and the Holograms,5000000,2184640,2368937,-2815360,-128.87066061227478,-111.06513174474459,Universal Pictures,Adventure,Drama,Family,Oct,low_tier
65,2012-03-16,Jeff Who Lives at Home,10000000,4269426,4708127,-5730574,-134.2235232558194,-112.39868848057837,Paramount Vantage,Comedy,Drama,,Mar,mid_tier
90,2012-07-27,Killer Joe,10000000,1291645,4659110,-8708355,-674.2065350773626,-114.63326686856503,LD Entertainment,Crime,Drama,Thriller,Jul,mid_tier
99,2013-05-31,The East,6500000,2274649,3027956,-4225351,-185.75837414915443,-114.66626331426215,Fox Searchlight Pictures,Adventure,Drama,Thriller,May,mid_tier
15,2015-03-20,The Gunman,40000000,10664749,18594227,-29335251,-275.0674300914161,-115.12053176504729,Open Road Films (II),Action,Crime,Drama,Mar,mid_tier
81,2016-06-24,Free State of Jones,50000000,20810036,23237252,-29189964,-140.26868574374402,-115.17174233855192,STX Entertainment,Action,Biography,Drama,Jun,high_tier
68,2016-10-14,Max Steel,10000000,3818664,4563080,-6181336,-161.87169125118103,-119.15022309492711,Open Road Films (II),Action,Adventure,Family,Oct,mid_tier
93,2019-01-25,Serenity,25000000,8547045,11367029,-16452955,-192.4987524928206,-119.9343381634726,Aviron Pictures,Drama,Mystery,Sci-Fi,Jan,mid_tier
68,2014-12-31,A Most Violent Year,20000000,5749134,8846875,-14250866,-247.87848048071243,-126.06852702225362,A24,Crime,Drama,Thriller,Dec,mid_tier
32,2016-07-13,The Infiltrator,47500000,15436808,20718104,-32063192,-207.70610089857956,-129.2680836045615,Broad Green Pictures,Biography,Crime,Drama,Jul,mid_tier
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,-10330187,-159.66747416038146,-129.70598864021846,Focus Features,Drama,Fantasy,,Mar,mid_tier
36,2016-11-25,Miss Sloane,18000000,3500605,7719630,-14499395,-414.19683169052206,-133.17179709390217,EuropaCorp,Drama,Thriller,,Nov,mid_tier
35,2016-03-18,Midnight Special,18000000,3712282,7680250,-14287718,-384.876957084618,-134.36737085381336,Warner Bros.,Action,Drama,Mystery,Mar,mid_tier
63,2013-11-27,Black Nativity,17500000,7018188,7285135,-10481812,-149.35211196964232,-140.2151778930658,Fox Searchlight Pictures,Drama,Family,Music,Nov,mid_tier
67,2012-10-26,Chasing Mavericks,20000000,6002756,8300821,-13997244,-233.18029251896962,-140.94002267968432,Twentieth Century Fox,Biography,Drama,Sport,Oct,mid_tier
65,2016-11-18,Bleed for This,16000000,5083906,6603926,-10916094,-214.71864349970278,-142.2801224604879,Open Road Films (II),Biography,Drama,Sport,Nov,mid_tier
42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,-45510171,-479.56787208705236,-143.38470417407865,Warner Bros.,Action,Crime,Thriller,Feb,high_tier
19,2013-08-16,Paranoia,40000000,7388654,16340767,-32611346,-441.3705933448772,-144.78655132895537,Relativity Media,Thriller,,,Aug,mid_tier
47,2017-02-24,Rock Dog,60000000,9420546,24148488,-50579454,-536.9057589655631,-148.46276089832207,Lionsgate,Adventure,Animation,Comedy,Feb,high_tier
83,2017-04-21,Free Fire,10000000,1799322,3793739,-8200678,-455.7648936655029,-163.59219756551516,A24,Action,Comedy,Crime,Apr,mid_tier
32,2015-03-06,Unfinished Business,35000000,10219501,13214051,-24780499,-242.4824754163633,-164.86956952111052,Twentieth Century Fox,Romance,,,Mar,mid_tier
81,2013-05-03,The Iceman,10000000,1930282,3623609,-8069718,-418.0590193557211,-175.96796453480493,Millennium Entertainment,Biography,Crime,Drama,May,mid_tier
97,2019-03-15,Captive State,25000000,5958315,8993300,-19041685,-319.5817106010676,-177.98472195968108,Focus Features,Sci-Fi,Thriller,,Mar,mid_tier
81,2018-10-26,Suspiria,20000000,2483472,7034615,-17516528,-705.3241590805131,-184.30838077137128,Amazon Studios,Fantasy,Horror,Mystery,Oct,mid_tier
82,2018-09-21,The Sisters Brothers,38000000,3143056,13143056,-34856944,-1109.0144114517846,-189.1260601796112,Annapurna Pictures,Adventure,Comedy,Crime,Sep,mid_tier
47,2016-04-22,A Hologram for the King,35000000,4212494,11846010,-30787506,-730.861717547847,-195.4581331604481,Roadside Attractions,Comedy,Drama,Romance,Apr,mid_tier
88,2018-08-31,Kin,30000000,5718096,10096821,-24281904,-424.65016327113085,-197.12322324026545,Lionsgate,Drama,Music,,Aug,mid_tier
17,2016-12-25,Live by Night,65000000,10378555,21774432,-54621445,-526.2914249623382,-198.51524944485348,Warner Bros.,Action,Crime,Drama,Dec,high_tier
74,2014-11-14,Rosewater,10000000,3128941,3185717,-6871059,-219.59694989454897,-213.901077842131,Open Road Films (II),Biography,Drama,,Nov,mid_tier
44,2017-12-08,Just Getting Started,22000000,6069605,6756412,-15930395,-262.46180764646135,-225.6166142621261,Broad Green Pictures,Action,Comedy,,Dec,mid_tier
49,2012-09-28,Wont Back Down,19000000,5310554,5745503,-13689446,-257.77811505164993,-230.69341361409087,Twentieth Century Fox,Sport,,,Sep,mid_tier
90,2017-09-22,Stronger,30000000,4211129,8786752,-25788871,-612.3980291271058,-241.42308784861575,Roadside Attractions,Biography,Drama,,Sep,mid_tier
18,2018-12-21,Welcome to Marwen,45000000,10763520,12874922,-34236480,-318.0788440956118,-249.5166805670745,Universal Pictures,Biography,Comedy,Drama,Dec,mid_tier
47,2015-01-16,Blackhat,70000000,8005980,19665004,-61994020,-774.3464260465303,-255.96229728709946,Universal Pictures,Action,Crime,Thriller,Jan,high_tier
33,2014-02-06,The Interview,44000000,6105175,12342632,-37894825,-620.7000618327894,-256.4879840863764,Sony Pictures Entertainment (SPE),Comedy,,,Dec,mid_tier
45,2013-11-15,The Christmas Candle,7000000,1632000,1933829,-5368000,-328.92156862745094,-261.9761623183849,EchoLight Studios,Drama,Family,,Nov,mid_tier
64,2014-06-06,Anna,4357373,0,1200000,-4357373,-inf,-263.11441666666667,Lionsgate,Action,Thriller,,Jun,low_tier
8,2017-09-01,Tulip Fever,25000000,2455635,6792768,-22544365,-918.0666100621632,-268.0384785701499,The Weinstein Company,Drama,History,Romance,Sep,mid_tier
50,2018-06-01,Action Point,19000000,5059608,5103675,-13940392,-275.5231630592726,-272.28075847306104,Paramount Pictures,Comedy,,,Jun,mid_tier
74,2016-08-26,Hands of Stone,20000000,4712792,5031975,-15287208,-324.3768874162068,-297.45825446271095,The Weinstein Company,Action,Biography,Drama,Aug,mid_tier
50,2013-10-18,The Fifth Estate,26000000,3254172,6154172,-22745828,-698.9743627564861,-322.47762980950154,Walt Disney Studios Motion Pictures,Biography,Drama,Thriller,Oct,mid_tier
30,2016-09-09,The Disappointments Room,15000000,2423467,3503761,-12576533,-518.9479782476923,-328.111392301016,Relativity Media,Drama,Horror,Thriller,Sep,mid_tier
34,2017-08-25,Birth of the Dragon,31000000,6901965,7220490,-24098035,-349.14745293550465,-329.33374327781075,BH Tilt,Action,Biography,Drama,Aug,mid_tier
28,2015-10-23,Rock the Kasbah,15000000,3020665,3386153,-11979335,-396.57939559666494,-342.9805741205433,Open Road Films (II),Comedy,Music,War,Oct,mid_tier
13,2017-02-24,Collide,29200000,2280004,5466698,-26919996,-1180.6995075447237,-434.14327991046883,Open Road Films (II),Action,,,Feb,mid_tier
6,2018-04-13,Sgt Stubby An American Hero,25000000,3054285,3645957,-21945715,-718.5221745842316,-585.6910270746473,,Adventure,Animation,Family,Apr,mid_tier
82,2017-11-03,LBJ,20000000,2468683,2507181,-17531317,-710.1485690953435,-697.7086616403044,Electric Entertainment,Biography,Drama,History,Nov,mid_tier
78,2017-04-21,The Promise,90000000,8224288,10551417,-81775712,-994.3196541755347,-752.9660044712477,Open Road Films (II),Thriller,,,Apr,high_tier
85,2015-11-13,My AllAmerican,20000000,2246000,2246000,-17754000,-790.4719501335708,-790.4719501335708,Clarius Entertainment,Biography,Drama,Sport,Nov,mid_tier
35,2019-06-07,Late Night,4000000,246305,246305,-3753695,-1524.0027608046933,-1524.0027608046933,Amazon Studios,Comedy,Drama,,Jun,low_tier
42,2019-06-14,Men in Black International,110000000,3100000,3100000,-106900000,-3448.3870967741937,-3448.3870967741937,Sony Pictures Entertainment (SPE),Action,Adventure,Comedy,Jun,high_tier
98,2019-06-14,Shaft,30000000,600000,600000,-29400000,-4900.0,-4900.0,Warner Bros.,Action,Comedy,Crime,Jun,mid_tier
56,2015-03-13,The Lovers,35000000,0,53899,-35000000,-inf,-64836.269689604625,A24,Comedy,Drama,Romance,May,mid_tier
53,2019-11-08,Midway,59500000,0,0,-59500000,-inf,-inf,Lionsgate,Documentary,Family,,Nov,high_tier
16,2019-07-12,Crawl,17000000,0,0,-17000000,-inf,-inf,Paramount Pictures,Drama,,,Jul,mid_tier
2,2012-12-31,After,650000,0,0,-650000,-inf,-inf,Aviron Pictures,Adventure,,,Apr,low_tier
23,2016-03-01,1982,1000000,0,0,-1000000,-inf,-inf,Tricycle Logic,Documentary,,,Jun,low_tier
64,2019-08-14,Blinded by the Light,15000000,0,0,-15000000,-inf,-inf,Warner Bros.,Biography,Comedy,Drama,Aug,mid_tier
43,2019-09-13,The Goldfinch,40000000,0,0,-40000000,-inf,-inf,Warner Bros.,Drama,,,Sep,mid_tier
8,2019-11-22,The Rhythm Section,50000000,0,0,-50000000,-inf,-inf,Paramount Pictures,Action,Mystery,Thriller,Jan,high_tier
30,2019-09-30,Unhinged,29000000,0,0,-29000000,-inf,-inf,Solstice Studios,Thriller,,,Aug,mid_tier
9,2019-09-20,Ad Astra,49800000,0,0,-49800000,-inf,-inf,Twentieth Century Fox,Adventure,Drama,Mystery,Sep,mid_tier
62,2012-11-09,Replicas,4000000,0,0,-4000000,-inf,-inf,Entertainment Studios Motion Pictures,Drama,Sci-Fi,Thriller,Jan,low_tier
